title,summary,link,published
สวนนงนุชพัทยาภูมิใจได้รับเกียรติเป็น 1 ใน“25 UNSEEN New Series”ชวนคนไทยไปเที่ยวพร้อมขยายแคมเปญฉีด 2 เข็มเที่ยวฟรี,ตามที่เพจ Amazing ไทยแลนด์ได้เพิ่มรูปภาพใหม่ 25 ภาพ ลงในอัลบั้ม 25 UNSEEN New Series ที่จะพาคุณไปสัมผัสความมหัศจรรย์ของเมืองไทย ในมุมที่คุณอาจไม่เคยเห็น สวนนงนุชพัทยาเป็นแหล่งท่องเที่ยวในภาคตะวันออกที่ติด 1ใน 25 UNSEEN New Series โซนหุบเขาไดโนเสาร์ นายกัมพล ตันสัจจา ประธานสวนนงนุชพัทยา กล่าวว่า ทางสวนนงนุชพัทยานอกจากจะมีสวนสวยมากกว่า 40 สวน แล้วยังมีหุบเขาไดโนเสาร์ที่เป็นไฮไลท์ ซึ่งที่ผ่านมา สวนนงนุชพัทยาได้มีการพัฒนา และสร้างโซนไดโนเสาร์ เอเวอร์นิว( dinosaur avenue) ขึ้นมาใหม่โดยสร้างไดโนเสาร์ เพิ่มเติมอีก 41 ตัว 30 ชนิด ปัจจุบันมีจำนวนไดโนเสาร์มากกว่า 900 ตัว 320 ชนิดเพื่อเป็นการรณรงค์การท่องเที่ยวแบบไทยเที่ยวไทย จึงขยายระยะเวลา สำหรับโปรโมชั่นฉีดวัคซีนครบ 2 เข็ม เที่ยวชมสวนนงนุชพัทยาฟรีตั้งแต่ วันที่ 1-17 ตุลาคม 2564 ทั้งนี้สวนนงนุชพัทยายังมีความพร้อม […] The post สวนนงนุชพัทยาภูมิใจได้รับเกียรติเป็น 1 ใน“25 UNSEEN New Series”ชวนคนไทยไปเที่ยวพร้อมขยายแคมเปญฉีด 2 เข็มเที่ยวฟรี appeared first on MONO29 TV Official Site.,https://mono29.com/news/345014.html,30_09_2021
สธ. อนุมัติขายชุดตรวจ ATK Self Test ผ่านร้านค้าและออนไลน์ได้,นายแพทย์ไพศาล ดั่นคุ้ม เลขาธิการคณะกรรมการอาหารและยา เปิดเผยว่า หลังจากรัฐบาลมีนโยบายผ่อนคลายสถานประกอบการต่าง ๆ แต่ยังคงยกระดับมาตรการความปลอดภัย (COVID Free Setting) ซึ่งประชาชนมีความจำเป็นต้องใช้ชุดตรวจ ATK ในการคัดกรองการติดเชื้อโควิด-19 ด้วยเหตุนี้ กระทรวงสาธารณสุขได้พิจารณาช่องทางการจำหน่ายชุดตรวจเพื่อให้ประชาชนเข้าถึงชุดตรวจ ATK ได้อย่างสะดวกและรวดเร็ว จึงได้มีประกาศกระทรวงสาธารณสุขฯ อนุญาตให้ชุดตรวจโควิด-19 แบบตรวจหาแอนติเจนด้วยตนเอง หรือ ATK Self Test สามารถจำหน่ายได้ทั่วไปตามร้านค้าและช่องทางออนไลน์ โดยมีผลบังคับใช้ตั้งแต่วันที่ 29 กันยายน 2564 ทั้งนี้ ประชาชนทั่วไป ห้างร้าน บริษัท สามารถรับสินค้าจากบริษัทผู้ผลิตหรือผู้นำเข้าที่ได้รับอนุญาตนำเข้าถูกต้องจาก อย. ได้โดยตรง สำหรับผู้บริโภคสามารถตรวจสอบชุดตรวจ ATK ที่ได้รับอนุญาตจาก อย. ได้ทางเว็บไซต์ อย. หรือทางคิวอาร์โค้ดนี้ และก่อนซื้อขอให้ผู้บริโภคสังเกตฉลากภาษาไทย และมีข้อความแสดงคำเตือน “บุคคลทั่วไปสามารถใช้ได้” เพื่อให้ได้รับชุดตรวจ ATK Self Test ที่มีคุณภาพมาตรฐาน อย่างไรก็ตาม ผู้ประกอบการที่ทำสื่อโฆษณาเพื่อจำหน่ายชุดตรวจ ไม่ว่ารูปแบบใดก็ตาม ต้องได้รับอนุญาตจาก […] The post สธ. อนุมัติขายชุดตรวจ ATK Self Test ผ่านร้านค้าและออนไลน์ได้ appeared first on MONO29 TV Official Site.,https://mono29.com/news/345012.html,30_09_2021
จับผู้ต้องหาลักลอบขน “เต่าดาว” สัตว์ใกล้สูญพันธุ์,"เจ้าหน้าที่ทหารจากกองกำลังนเรศวร ร่วมกับด่านศุลกากร แม่สอด เจ้าหน้าที่ไซเตสด่านตรวจสัตว์แม่สอด ได้สกัดรถกระบะ ยี่ห้อ มิตซูบิชิ สีเทา ได้ที่บริเวณช่องทาง ท่าเรือและ ท่าข้ามธรรมชาติ บ้านดอนไชย หมู่ 6 ตำบลแม่ตาว อำเภอ แม่สอด จังหวัดตาก ภายหลังจากรถคันนี้ขับมาจากริมน้ำเมยมุ่งหน้าเข้าถนนหลวง ด้วยความเร็ว พบนาย ทนง อายุ 58 ปี ชาว อำเภอแม่สอด เป็นคนขับ ในรถบรรทุกกระเป๋าเสื้อผ้าบรรจุเครื่องใช้ส่วนตัว 8 ใบ กับลังตะกร้าพลาสติก มีฝาปิดภายในพบเต่า 2 ชนิด คือเต่าญี่ปุ่น ราว 9,000 ตัว และเต่าดาวอีก กว่า 100 ตัว อยู่ในลังบรรจุถุงตาข่ายอีก 11 ลัง ซึ่งเต่าดาว เป็นสัตว์น้ำที่ใกล้สูญพันธุ์ตามบัญชีไซเตส หากนำเฉพาะเต่าดาว 100 ตัว มีราคาประเมิน ตัวละ 10,000-15,000 บาท […] The post จับผู้ต้องหาลักลอบขน “เต่าดาว” สัตว์ใกล้สูญพันธุ์ appeared first on MONO29 TV Official Site.",https://mono29.com/news/345007.html,30_09_2021
บีทีเอส ลุยฟ้อง กทม. ทวงหนี้ค่าจ้างเดินรถไฟฟ้าสายสีเขียว,นายสุรพงษ์ เลาหะอัญญา กรรมการผู้อำนวยการใหญ่บริษัท ระบบขนส่งมวลชนกรุงเทพ จำกัด (มหาชน) หรือบีทีเอสซี ผู้ให้บริการรถไฟฟ้าบีทีเอส เปิดเผยว่า ขณะนี้ บีทีเอสได้ยื่นคำฟ้องกรุงเทพมหานคร และ บริษัท กรุงเทพธนาคม จำกัด ต่อศาลปกครอง เพราะยังไม่เห็นความชัดเจนที่กทม.จะชำระหนี้ค่าจ้างเดินรถไฟฟ้าสาย สีเขียว โดยเมื่อวันที่ 18 กรกฎาคมที่ผ่านมา ศาลปกครองได้รับคำฟ้องแล้ว ตอนนี้อยู่ในขั้นตอนให้ กทม. และ บริษัทกรุงเทพธนาคมฯ ทำคำชี้แจง เป็นการยื่นฟ้องสัญญาจ้างเดินรถ มูลค่าราว 1.2 หมื่นล้านบาท ส่วนสัญญาติดตั้งระบบไฟฟ้าและเครื่องกล อยู่ในขั้นตอนรวบรวมเอกสาร เตรียมยื่นฟ้องขอให้ชำระหนี้ราว 2 หมื่นล้านบาท เพราะบีทีเอสได้รับผลกระทบทางธุรกิจอย่างมาก ต้องไปกู้เงินมาแก้ปัญหาการบริหารจัดการ จากปัญหาการค้างจ่ายเกือบ 3 หมื่นล้านบาทของกทม. นายสุรพงษ์ บอกว่า ปัจจุบันรถไฟฟ้าส่วนต่อขยาย ยังเปิดให้ใช้ฟรี ยังไม่มีคำสั่งเปลี่ยนแปลงจาก กทม. ซึ่งการจะเก็บค่าโดยสารหรือไม่นั้น ไม่ใช่อำนาจของ บีทีเอส ดังนั้น จะมีการเก็บค่าโดยสารเมื่อไหร่ อย่างไร เป็นอำนาจของ กทม. […] The post บีทีเอส ลุยฟ้อง กทม. ทวงหนี้ค่าจ้างเดินรถไฟฟ้าสายสีเขียว appeared first on MONO29 TV Official Site.,https://mono29.com/news/344993.html,30_09_2021
สโลวีเนีย สั่งระงับใช้วัคซีน J&J หลังจากพบผู้เสียชีวิต,"รัฐมนตรีว่าการกระทรวงสาธารณสุขสโลวีเนีย ยาเนซ โพคลูคาร์ เปิดเผยว่า ทางกระทรวงได้ขอให้สถาบันสาธารณสุขระงับการฉีดวัคซีนแจนเซน ของจอห์นสันแอดน์จอห์นสันเป็นการชั่วคราว จนกว่ารายละเอียดที่เกี่ยวข้องกับกรณีการเสียชีวิตของหญิงวัย 20 ปี ดังกล่าวจะมีความชัดเจน ทั้งนี้ ผู้เชี่ยวชาญกำลังอยู่ในระหว่างการสอบสวนว่า วัคซีน กับอาการป่วยของหญิงคนดังกล่าวซึ่งเสียชีวิตหลังจากรับวัคซีนไปเพียง 2 สัปดาห์ มีความเชื่อมโยงกันหรือไม่ ทั้งนี้ วัคซีนป้องกันโควิด ของ จอห์นสันแอนด์จอห์นสัน เริ่มเป็นที่สนใจของประชาชนมากยิ่งขึ้น หลังจากรัฐบาลประกาศเมื่อต้นเดือน ก.ย.โดยบังคับให้พนักงานของรัฐทุกคนต้องฉีดวัคซีน หรือต้องเป็นผู้ที่หายจากโรคนี้ จึงจะเข้ามาทำงานได้ หากต้องการทำงานต่อไปตั้งแต่วันที่ 1 ตุลาคม และส่งผลทำให้วัคซีนของจอห์นสันแอนด์จอห์นสันเป็นที่ต้องการมากขึ้น เนื่องจากฉีดเพียงเข็มเดียว ขณะที่ STA สื่อท้องถิ่น รายงานด้วยว่า หญิงที่เสียชีวิตนั้น เป็นหนึ่งในผู้ป่วยที่มีอาการหนักหลังจากฉีดวัคซีน J&J ซึ่งพบแล้ว 2 ราย หลังจากที่ฉีดไปให้ประชาชชนแล้วกว่า 120,000 คนรายงานระบุด้วยว่า การประกาศดังกล่าว ยังมีขึ้น ท่ามกลางการประท้วงของประชาชนผู้ต่อต้านการฉีดวัคซีนและมาตรการควบคุมการระบาด ในกรุงลูบลิยานา ขณะที่ ไม่กี่สัปดาห์ที่ผ่านมา สโลวีเนีย พบผู้ติดเชื้อรายใหม่พุ่งสูงขึ้น ส่วนการฉีดวัคซีนนั้น ขณะนี้ ฉีดให้ประชาชนครบโดสไปแล้วเกือบ […] The post สโลวีเนีย สั่งระงับใช้วัคซีน J&J หลังจากพบผู้เสียชีวิต appeared first on MONO29 TV Official Site.",https://mono29.com/news/344991.html,30_09_2021
สวีเดน ยกเลิกมาตรการคุมโควิด เกือบทั้งหมดแล้ว,สวีเดน ยกเลิกมาตรการควบคุมทางสังคมเกือบทั้งหมด รวมทั้งการจำกัดจำนวนผู้ที่จะใช้พื้นที่สาธารณะ ทั้ง ร้านอาหาร โรงภาพยนตร์ และ สนามกีฬา ด้วย หลังจากที่ชาวสวีเดน วัยผู้ใหญ่ส่วนใหญ่ได้รับการฉีดวัคซีนป้องกันโควิด-19 กันเป็นที่เรียบร้อยแล้ว ล่าสุด กระทรวงสาธารณสุข ได้สั่งให้ยกเลิกมาตรการควบคุมและป้องกันโรคระบาดต่างๆ เกือบทั้งหมด โดยให้มีผลตั้งแต่เมื่อวานนี้ แม้ว่าจำนวนผู้ติดเชื้อรายใหม่ จะยังคงสูง จากการระบาดของไวรัสายพันธ์เดลตา ขณะที่ ตัวเลขผู้เสียชีวิตนั้น ยังคงอยูในระดับต่ำ อย่างไรก็ตาม สำหรับมาตรการป้องกันโรค ยังคงมีผลบังคับใช้ในบางพื้นที่ เช่น สนามบิน หรือ บนเครื่องบิน ซึ่งต้องเป็นไปตามมาตรการสากล รวมทั้ง การสวมหน้ากากอนามัย และ การตรวจหาเชื้อแบบ PCR test ก็จะยังคงดำเนินการต่อไปด้วย สำหรับการรวมกลุ่มของผู้คนในพื้นที่สาธารณะ ทั้งสนามกีฬา ผับ บาร์ และ ร้านอาหาร ยังคงจำกัดจำนวนผู้ที่จะเข้าไปใช้บริการที่ต้องไม่หนาแน่นจนเกินไป พร้อมกับยังคงประกาศแนะนำให้ทำงานจากที่บ้านต่อไป นอกจากนี้ กระทรวงการต่างประเทศสวีเดน ยังประกาศยกเลิกมาตรการห้ามการเดินทางเข้าประเทศจากประเทศต่างๆ ทั้งหมด โดยจะมีผลอย่างเป็นทางการวันที่ 1 ต.ค.นี้ ที่ผ่านมา สวีเดน […] The post สวีเดน ยกเลิกมาตรการคุมโควิด เกือบทั้งหมดแล้ว appeared first on MONO29 TV Official Site.,https://mono29.com/news/344988.html,30_09_2021
เขื่อนพระราม 6 ปักธงแดง แจ้งเตือนระดับ อยุธยา น้ำวิกฤต,วันที่ 30 กันยายน 2564 ผู้สื่อข่าวรายงาน ที่เขื่อนพระราม 6 อำเภอท่าเรือ จังหวัดพระนครศรีอยุธยา ระบายน้ำลงท้ายเขื่อน 735 ลบ./วินาที ได้เปลี่ยนธงเป็นสีแดง เป็นสัญญาณ แจ้งว่าระดับน้ำวิกฤตแล้วแจ้งเตือนประชาชน ริมน้ำป่าสัก ท้ายเขื่อนพระราม 6 ลง ผ่านอำเภอท่าเรือ อำเภอนครหลวง และอำเภอพระนครศรีอยุธยา เตรียมยกของหนีน้ำขึ้นสู่ที่สูง ทำให้ชาวบ้านอยู่ติดริมแม่น้ำป่าสักโดยเฉพาะชุมชนวัดสะตือถูกน้ำล้น ตลิ่งไหลเข้าท่วมบ้านเรือนประชาชนจนต้องเร่งกันขนย้ายข้าวของหนีน้ำกันเจ้าระวัง ขณะที่ ในชุมชนวัดสะตือ นางมลิน ทองสุก อายุ 62 ปี ชาวชุมชนวัดสะตือ ซอยท่างาม 9/1 หมู่ 6 ตำบลท่าหลวงอำเภอท่าเรือ จังหวัดพระนครศรีอยุธยา ร้องขอความช่วยเหลือจาก เจ้าหน้าที่หน่วยกู้ภัยรวมใจอยุธยา จุดท่าเรือช่วยเร่งย้ายร่าง นายสมชาย แววสุวรรณอายุ 71 ปี สามีซึ่งเป็น ผู้ป่วยติดเตียงที่นอนอยู่ชั้นล่างของบ้านขึ้นอยู่ชั้นบนเนื่องจากสถานการณ์น้ำมาเร็ว มากไหลเข้าใต้ถุนบ้านอย่างรวดเร็ว กลัวว่าจะหนีไม่พ้นน้ำภายในวันนี้ ด้าน ที่บริเวณตลาดเก่าหน้าเทศบาลท่าเรือ อำเภอท่าเรือ จังหวัดพระนครศรีอยุธยา ถูกกระแสน้ำ […] The post เขื่อนพระราม 6 ปักธงแดง แจ้งเตือนระดับ อยุธยา น้ำวิกฤต appeared first on MONO29 TV Official Site.,https://mono29.com/news/345020.html,30_09_2021
เช็กที่นี่ กทม. ประกาศคลายล็อก กิจการ-กิจกรรม อะไรเปิด-ปิดบ้าง,ที่ประชุมคณะกรรมการโรคติดต่อกรุงเทพมหานคร ครั้งที่ 28/2564 มีมติเห็นชอบประกาศกรุงเทพมหานคร เรื่องสั่งปิดสถานที่เป็นการชั่วคราว (ฉบับที่ 43) เนื่องจากสถานการณ์การรบาดของโรคติดเชื้อไวรัสโคโรนา 2019 ในประเทศไทยมีแนวโน้มของสถานการณ์คลี่คลายไปในทางที่ดีขึ้น ด้วยมีจำนวนผู้ติดเชื้อรายใหม่ในระดับคงที่ต่อเนื่องกันเป็นระยะเวลาหนึ่ง ในขณะที่จำนวนผู้ได้รับการรักษาจนหายเป็นปกติมีแนวโน้มเพิ่มมากขึ้น จึงสามารถปรับมาตรการโดยผ่อนคลายความเข้มงวดบางกรณีให้มีความเหมาะสม โดยกำหนดมาตรการควบคุมเท่าที่จำเป็นตามระดับพื้นที่ของสถานการณ์เพื่อให้สอดคล้องกับสถานการณ์ปัจจุบัน และมีมติเห็นชอบให้ผ่อนปรนกิจการในพื้นที่กรุงเทพมหานคร ตั้งแต่วันที่ 1 -31 ตุลาคม 2564 หรือจนกว่าจะมีประกาศเปลี่ยนแปลง ดังนี้ กิจกรรมที่สามารถเปิดได้ โดยมีมาตรการปลอดภัยสำหรับองค์กร(Covid free setting) และ DMHTTA ควบคุมอย่างเคร่งครัด 1.สถานศึกษา โดยให้กระทรวงศึกษาธิการ กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม สำนักอนามัย กทม.และหน่วยงานที่เกี่ยวข้อง พิจารณาความจำเป็นและติดตามให้เป็นไปตามมาตรการที่กำหนด 2.สถานรับเลี้ยงเด็ก ศูนย์พัฒนาเด็กเล็ก ศูนย์เด็กพิเศษ โดยให้สำนักอนามัย กทม. พิจารณาอนุญาต 3.ร้านอาหารหรือเครื่องดื่ม ทั้งในและนอกห้างสรรพสินค้า คอมมูนิตี้มอลล์ เปิดไม่เกิน 21.00 น. ห้ามบริโภคเครื่องดื่มแอลกอฮอล์ จำกัดจำนวนผู้นั่งบริโภค (ห้องปรับอากาศ ไม่เกินร้อยละ 50 ของที่นั่งปกติ […] The post เช็กที่นี่ กทม. ประกาศคลายล็อก กิจการ-กิจกรรม อะไรเปิด-ปิดบ้าง appeared first on MONO29 TV Official Site.,https://mono29.com/news/345022.html,30_09_2021
สธ. จบภารกิจ 130 วัน ดูแลผู้ป่วยโควิด-19 โรงพยาบาลบุษราคัม,"วันนี้ (30 ก.ย. 2564) ที่อาคารอิมแพคชาเลนเจอร์ เมืองทองธานี จ.นนทบุรี นายแพทย์เกียรติภูมิ วงศ์รจิต ปลัดกระทรวงสาธารณสุข พร้อมด้วยนายแพทย์ธงชัย กีรติหัตถยากร รองปลัดกระทรวงสาธารณสุข นายแพทย์กิตติศักดิ์ อักษรวงศ์ ผู้ช่วยปลัดกระทรวงสาธารณสุขและผู้อำนวยการโรงพยาบาลบุษราคัม และคณะผู้บริหาร ทำพิธีปิดโรงพยาบาลบุษราคัม ณ ชาเลนเจอร์ ฮอลล์ เมืองทองธานี พร้อมมอบประกาศเกียรติคุณหน่วยงานที่ร่วมสนับสนุนการดำเนินงานต่อสู้โควิดจำนวน 24 หน่วยงาน นายแพทย์เกียรติภูมิกล่าวว่า โรงพยาบาลบุษราคัมใช้เวลาในการจัดตั้งเพียง 7 วัน 1,000 เตียง เป็นโรงพยาบาลสนามที่ใหญ่ และสมบูรณ์แบบที่สุดในประเทศไทยจากความร่วมมือของทุกฝ่าย ทั้งภาครัฐ เอกชน ประชาชน และได้ขยายเป็น 3,700 เตียง เปิดไอซียูสนาม หอผู้ป่วยวิกฤตโกเมน และหอผู้ป่วยกึ่งวิกฤตทับทิม ดูแลผู้ป่วยที่มีอาการรุนแรง การปิดโรงพยาบาลบุษราคัมในวันนี้ ถือเป็นการจบภารกิจการดูแลรักษาผู้ป่วยโควิด 19 หลังจากที่ได้เปิดให้บริการตั้งแต่วันที่ 14 พฤษภาคมเป็นต้นมา รับดูแลผู้ป่วยที่มีอาการในพื้นที่กทม.และปริมณฑล เพื่อให้โรงพยาบาลสามารถให้การดูแลผู้ป่วยอาการหนักได้อย่างเต็มที่ โดยเฉพาะในเดือนกรกฎาคมที่มีผู้ป่วยจำนวนมากถึงวันละ 200 ราย จากการแพร่ระบาดของเชื้อสายพันธุ์เดลต้า […] The post สธ. จบภารกิจ 130 วัน ดูแลผู้ป่วยโควิด-19 โรงพยาบาลบุษราคัม appeared first on MONO29 TV Official Site.",https://mono29.com/news/345028.html,30_09_2021
ท่าเรือขาดสองกองหลัง – เมืองทองยังต้องพัฒนาเกมรับ บิ๊กแมทช์ไทยลีกสัปดาห์นี้,บริษัท ไทยลีก จำกัด ร่วมกับ บริษัท โตโยต้า มอเตอร์ ประเทศไทย จำกัด จัดงานแถลงข่าวออนไลน์ Revo Thai League Meet the press ก่อนการแข่งขัน รีโว่ ไทยลีก ฤดูกาล 2021/22 นัดที่ 5 คู่ระหว่าง การท่าเรือ เอฟซี พบ เมืองทอง ยูไนเต็ด ขึ้น สำหรับการแถลงข่าวครั้งนี้ ได้ทาง วีรยุทธ์ บินอับดุลเลาะมาน ผู้ช่วยผู้ฝึกสอนการท่าเรือ เอฟซี และ ชัยกร ชมชื่น ผู้ช่วยผู้ฝึกสอนของเมืองทอง ยูไนเต็ด เข้าร่วมพูดคุยความพร้อมก่อนเกมนัดนี้ โดย วีรยุทธ์ บินอับดุลเลาะมาน ผู้ช่วยผู้ฝึกสอนการท่าเรือ เอฟซี กล่าวว่า “เกมที่ผ่านมาเราบุกแพ้สุพรรณบุรี ก็โชคร้ายครับที่เราโดนใบแดงตั้งแต่ต้นเกม ส่วนสัปดาห์นี้ เราก็เตรียมแผนสำหรับรับมือเมืองทองไว้แล้ว พวกเขาเป็นทีมที่แข็งแกร่ง เน้นเรื่องการครองบอล จะเห็นได้ว่าเขามีสถิติผ่านบอลมากกว่า […] The post ท่าเรือขาดสองกองหลัง – เมืองทองยังต้องพัฒนาเกมรับ บิ๊กแมทช์ไทยลีกสัปดาห์นี้ appeared first on MONO29 TV Official Site.,https://mono29.com/news/345051.html,30_09_2021
