title,summary,link,published
แตกตื่นทั้งปั๊ม! นาทีระทึกไฟไหม้รถบรรทุกไม้​ ช่วยกันดับวุ่นหวิดบึ้ม,เกิดเหตุระทึกไฟไหม้รถบรรทุกไม้ขณะจอดพักรถในปั๊มน้ำมัน อ.หนองกี่ จ.บุรีรัมย์ ทำเอาแตกตื่นทั้งปั๊มหวั่นระเบิดพนักงานปั๊มและจนท.ดับเพลิงช่วยกันดับวุ่นเคราะห์ดีสกัดได้ทันไม่ลาม 6 พ.ย.64 ผู้สื่อข่าวรายงานว่า ได้เกิดเหตุระทึกไฟไหม้รถบรรทุกบรรทุกสิบล้อ ยี่ห้ออีซูซุ หมายเลขทะเบียน 70-5375 อุบลราชธานี เมื่อวันที่ 5 พ.ย.ที่ผ่านมาซึ่งบรรทุกไม้หลายชนิดมาเต็มตันรถขณะจอดแวะพักรถที่ปั๊มน้ำมันแห่งหนึ่ง ริมถนนทางหลวงหมายเลข24โชคชัย-เดชอุดม อ.หนองกี่จ.บุรีรัมย์โดยไฟได้ลุกไหม้บริเวณล้อรถด้านหลังฝั่งขวา อย่างรุนแรง สร้างความแตกตื่นตกใจให้กับลูกค้าที่เข้ามาเติมน้ำทันรวมถึงรถคันอื่นที่แวะจอดพักรถใกล้ๆ กับรถคันเกิดเหตุรวมไปถึงพนักงานปั๊มต่างก็ตกใจรีบพากันวิ่งนำถังเคมีที่มีอยู่ภายในปั๊มไปช่วยกันฉีดดับไฟที่กำลังลุกไหม้บริเวณล้อรถบรรทุกขณะเดียวกันก็มีเจ้าหน้าที่ดับเพลิงนำน้ำมาช่วยฉีดดับไฟซ้ำอีกเนื่องจากทั้งล้อยางรถและไม้ที่บรรทุกมาเป็นเชื้อเพลิงอย่างดี เกรงจะเกิดลุกลามเป็นวงกว้างประกอบกับจุดเกิดเหตุเป็นปั๊มน้ำมันด้วยต้องทำการดับไฟให้สนิทเพื่อป้องกันไม่ให้เกิดลุกลามหรือระเบิดซึ่งก็ใช้เวลาประมาณ20นาที ก็สามารถควบคุมเพลิงไว้ได้ โดยมีเพียงเพลาและยางรถที่ถูกไฟไหม้เสียหาย จากการสอบถามนายวุฒิพงษ์ จำปาหอม อายุ 28 ปี คนขับรถบรรทุกคันเกิดเหตุ บอกว่าตนได้ขับรถบรรทุกไม้คันดังกล่าวมาจาก อ.ม่วงสามสิบ จ.อุบลราชธานีโดยมุ่งหน้าจะมาส่งโรงงานที่ จ.นครราชสีมาแต่ระหว่างทางได้แวะเข้าปั๊มน้ำมันในตัวอำเภอหนองกี่ เพื่อจะเข้าไปเติมน้ำมันแต่พอเลี้ยวเข้าไปแล้วเห็นคนยังเติมน้ำมันอยู่เยอะจึงเลื่อนรถไปจอดที่ลานจอดภายในปั๊มเพื่อรอเติมน้ำมันแต่พอจอดได้ประมาณ 10 นาที ก็ได้ยินเสียงดังคล้ายระเบิดก่อนจะมีเปลวไฟลุกไหม้ที่บริเวณล้อรถด้านหลังด้านขวา จากนั้นไม่นานพนักงานดับปั๊ม และเจ้าหน้าที่ดับเพลิงมาช่วยดับไฟส่วนสาเหตุตนก็ยังไม่รู้ว่าเกิดจากอะไรแต่ยังเคราะห์ดีที่ไฟไม่ลุกลามไหม้ไม้ที่บรรทุก ด้านนายฉลองดูรูปรัมย์อายุ 42 ปี บอกว่าตนขับรถมาจาก จ.อุบลราชธานีเช่นกัน และจะไปส่งสินค้าที่กรุงเทพฯ ในขณะที่แวะจอดพักรถได้ไม่นานก็ได้ยินเสียงระเบิดดังสนั่น ต้นก็หยิบมือถือขึ้นมาถ่ายวีดีโอตอนนั้นตนยอมรับว่าตกใจมาก และกำลังจะเลื่อนรถออกมาแต่เลื่อนไม่ทัน ไฟกำลังลุกไหม้ที่ล้อด้านขวาของรถบรรทุก สาเหตุที่เกิดขึ้นอาจจะเกิดจากเพลาขาด และเสียดสีทำให้เกิดเพลิงไหม้ อย่างไรก็ตามอยากให้ตรวจสอบและเช็คสภาพรถ ก่อนเดินทางทุกครั้งและระมัดระวังด้วย. -008,https://www.naewna.com/local/613913,2021_11_06
‘นายกฯ’เข้มตรวจลักลอบเข้าเมืองผิดกม. ย้ำสธ.นำโมลนูพิราเวียร์รักษาโควิด,นายกฯโพสต์แจงปชช.บอกเร่งให้สธ.รีบจองคิวซื้อ แพกซ์โลวิดจากไฟเซอร์ หลังประกาศความสำเร็จ ช่วยลดรักษาตัวในรพ.และลดการชีวิตจากโควิดได้ เมื่อวันที่ 6 พฤศจิกายน 2564 พล.อ.ประยุทธ์ จันทร์โอชา นายกรัฐมนตรี และรมว.กลาโหม โพสต์เฟซบุ๊กส่วนตัว Prayut Chan-o-cha ว่า พี่น้องประชาชนที่รักครับ เมื่อวานนี้ (วันศุกร์ที่ 5 พ.ย.64) บริษัทไฟเซอร์เพิ่งประกาศความสำเร็จ ในการพัฒนายารักษาโควิด-19 ที่มีชื่อว่า แพกซ์โลวิด (Paxlovid) ช่วยลดการรักษาตัวในโรงพยาบาล และลดการเสียชีวิตในผู้ป่วยที่มีความเสี่ยงสูงได้ ซึ่งก่อนหน้านี้ (วันพฤหัสบดีที่ 4 พ.ย.64) ที่ประเทศอังกฤษ ก็เพิ่งประกาศอนุญาตให้ใช้ยาเม็ดรักษาโควิด โมลนูพิราเวียร์ ของบริษัทเมอร์คได้ แต่กว่ายาเหล่านี้ จะเริ่มมีออกมาให้ใช้ ก็คงจะเป็นในช่วงต้นปีหน้าครับ โดยผมได้เน้นย้ำกับทางกระทรวงสาธารณสุขไปแล้ว ว่าให้เร่งดำเนินการในทันที เพื่อสั่งซื้อยาตั้งแต่ตอนนี้ จะได้เป็นคิวแรกๆ สถานการณ์แพร่ระบาดโควิดของบ้านเราในปัจจุบัน มีแนวโน้มที่ดี อยู่ภายใต้การควบคุม ซึ่งเราคนไทยทุกคนยังคงต้องช่วยกันคนละไม้คนละมือ รักษาวินัยของตัวเองอย่างเคร่งครัด สวมหน้ากากอนามัยอยู่เสมอ และเว้นระยะห่างทางสังคมต่อไปนะครับ ทั้งนี้ช่วงสัปดาห์ที่ผ่านมาเราคงได้รับทราบข่าวสารว่าหลายประเทศในยุโรปมีจำนวนผู้ติดเชื้อรายใหม่กลับมาพุ่งสูงขึ้นอีก ซึ่งองค์การอนามัยโลกประเมินว่า สาเหตุมาจากการที่ผู้คนเริ่มหละหลวม ไม่สวมหน้ากากอนามัย และไม่เว้นระยะห่างทางสังคม ดังนั้นผมจึงขอความร่วมมือให้พี่น้องชาวไทยทุกคนช่วยกันรักษาวินัยต่อไปด้วยครับ สุดท้ายนี้ ผมขอเน้นย้ำเจ้าหน้าที่ที่ควบคุมดูแลในทุกขั้นตอนของการเข้าประเทศ รวมทั้งตรวจตราการลักลอบเข้าเมืองโดยผิดกฎหมาย ทั้งทางบก ทางน้ำ และทางอากาศ ให้ปฏิบัติหน้าที่อย่างเข้มงวดและไม่ประมาท ขอบคุณที่ทุกคนทำงานด้วยความเสียสละทุ่มเท เพื่อให้ประเทศไทยของเราสามารถเดินหน้าต่อไปได้ บนเส้นทางที่จะไปสู่การพลิกฟื้นเศรษฐกิจกลับคืนมา และทำมาหากินได้อีกครั้งแบบ New normal ครับ - 004,https://www.naewna.com/politic/613915,2021_11_06
'กิตติรัตน์'มั่นใจ! ถ้า'ยิ่งลักษณ์'ยังเป็นนายกฯจะไม่ปล่อยให้ปชช.ลำบากแบบนี้,6 พฤศจิกายน 2564นายกิตติรัตน์ ณ ระนอง อดีตรองนายกรัฐมนตรี และรัฐมนตรีว่าการกระทรวงการคลัง ในรัฐบาลยิ่งลักษณ์ ชินวัตร โพสต์รูปภาพนางสาวยิ่งลักษณ์ ชินวัตร อดีตนายกรัฐมนตรีขณะยืนถือถุงข้าวสาร พร้อมระบุข้อความว่า ผมมั่นใจว่าถ้าคุณยิ่งลักษณ์ ยังเป็นนายกฯ ท่านจะไม่ปล่อยให้ประชาชนลำบากยากเข็ญแบบนี้,https://www.naewna.com/politic/613917,2021_11_06
โฆษกรัฐบาล เผยตัวเลขภาพรวมนักเรียนบุคลากรทางการศึกษากว่า3.11ล้านราย,"โฆษกรัฐบาลเผย ภาพรวมตัวเลขการฉีดวัคซีนเด็กนักเรียนแล้วกว่า 3.11 ล้านราย เกินกว่า 80 % ครูและบุคลากรทางการศึกษาทุกสังกัด ฉีดครบ 2 เข็มแล้วกว่า 561,007 ราย ขณะที่ สธ. เน้น 6 หลัก 6 เสริม และ 7 เข้ม ป้องกันโควิด-19 หลัง นายกฯ สั่งเข้มสร้างความปลอดภัยในสถานศึกษาทุกระดับ นายธนกร วังบุญคงชนะ โฆษกประจำสำนักนายกรัฐมนตรี เปิดเผยว่า พลเอกประยุทธ์ จันทร์โอชา นายกรัฐมนตรี และรัฐมนตรีว่าการกระทรวงกลาโหม ติดตามผลการเปิดการเรียนการสอนในรูปแบบปกติของนักเรียนทุกระดับชั้น ภายใต้สถานการณ์การแพร่ระบาดของโควิด-19 กำชับกระทรวงศึกษาธิการและกระทรวงสาธารณสุข เน้นมาตรการลดความเสี่ยงในการแพร่ระบาด สร้างความปลอดภัยแก่นักเรียนทุกระดับชั้น พร้อมเดินหน้าฉีดวัคซีนให้นักเรียนและบุคลากรการศึกษาให้ครอบคลุมมากที่สุด ทั้งนี้ กระทรวงศึกษาธิการ รายงานข้อมูล ณ 2 พฤศจิกายน มีโรงเรียนที่เปิดภาคเรียน On Site แล้วตั้งแต่วันที่ 1 พ.ย. ที่ผ่านมา กว่า 12,110 แห่ง จากจำนวนโรงเรียนทุกสังกัดทั้งหมด 35,193 โรงเรียน สำหรับโรงเรียนที่มีความพร้อม จะมีการหารือร่วมกันระหว่างครู นักเรียนและผู้ปกครอง เพื่อเปิดการเรียนการสอนแบบปกติในระยะต่อไป ขณะนี้หลายโรงเรียนยังมีรูปแบบการเรียนผสมผสาน ทั้ง onsite+online และ รูปแบบ onsite+onhand ด้วย นายธนกร กล่าวว่า ล่าสุด กระทรวงสาธารณสุขยังให้โรงเรียนทุกแห่งยึดปฏิบัติตาม 6 มาตรการหลัก (DMHT-RC) เพิ่ม 6 มาตรการเสริม และมี 7 มาตรการเข้มเพื่อลดความเสี่ยงในสถานศึกษา ดังนี้ 6 มาตรการหลัก (DMHT-RC) ได้แก่ เว้นระยะห่าง สวมหน้ากาก ล้างมือ คัดกรองวัดไข้ ลดการแออัด และทำความสะอาด เพิ่ม 6 มาตรการเสริมในการดูแลตนเอง ได้แก่ ใช้ช้อนกลางส่วนตัว ทานอาหารปรุงสุกใหม่ และทะเบียนเข้าออก สำรวจตรวจสอบ และกักกันตนเอง รวมทั้ง 7 มาตรการเข้ม คือ ประเมิน TSC+ (Thai Stop COVID+) และรายงานผลผ่าน MOE COVID อย่างต่อเนื่อง จัดให้มีการทำกิจกรรมแบบกลุ่มย่อย (Small Bubble) ปรุงอาหารตามหลักสุขาภิบาลอาหารและหลักโภชนาการ ดูแลด้านอนามัยสิ่งแวดล้อม อากาศ น้ำ ขยะ มีแผนซักซ้อมและเผชิญเหตุ (School Isolation) ดูแลการเดินทางจากบ้านไปโรงเรียน (Seal Route) และในทุกสถานศึกษานักเรียน ครู และบุคลากร ได้รับวัคซีนจำนวนมากที่สุด อย่างน้อย 85% (School Pass) เพี่อให้เกิดประสิทธิภาพสูงสุด ในการป้องกันการแพร่ระบาดของโควิด-19 ในกลุ่มนักเรียน ครู และโรงเรียน สำหรับ ภาพรวมการฉีดวัคซีนฯ ให้แก่นักเรียนช่วงอายุ 12 ปีขึ้นไป ประกอบด้วย นักเรียนชั้น ป6/ม.1 - ม.6 นักศึกษา ปวช. 1-3/ปวส. 1-2 ณ ข้อมูล ณ วันที่ 5 พ.ย. 64 มีผู้ที่แสดงความประสงค์ 3,856,257 ราย ได้รับวัคซีนฯ แล้ว 3,110,016 ราย คิดเป็น 80.65% และการฉีดวัคซีนให้กับครูและบุคลากรทางการศึกษาทุกสังกัด แบ่งเป็น เข็มที่ 1 จำนวน 809,783 ราย เข็มที่ 2 จำนวน 561,007 ราย และจะเร่งฉีดวัคซีนให้กับครูและบุคลากรที่ยังไม่ได้รับการฉีดวัคซีนอีกประมาณ 84,604 ราย ต่อไป นายกรัฐมนตรียังได้ติดตามความเรียบร้อยในการเปิดการเรียนการสอนในรูปแบบปกติ แม้ขณะนี้ จะมีครู นักเรียนและบุคคลากรการศึกษา ที่ได้รับการฉีดวัคซีนจะเพิ่มขึ้น แต่ก็ยังฝากให้ทุกคน ยังจำเป็นต้องปฏิบัติตามมาตรการสาธารณสุขขั้นสูงสุดแบบครอบจักรวาล โดยผู้ปกครองต้องกำชับบุตรหลาน ให้ปฏิบัติตนในการป้องกันโควิด-19 เมื่ออยู่ในโรงเรียน เพื่อลดอัตราเสี่ยงในการได้รับเชื้อหรือแพร่เชื้อ เมื่อกลับถึงบ้านให้รีบทำความสะอาดร่างกาย และคอยหมั่นสังเกตสมาชิกในครอบครัว ทั้งนี้ หากสงสัยว่าได้รับเชื้อให้รีบตรวจ ATK พร้อมกักตัวแยกจากคนในบ้าน หรือติดต่อไปยังสายด่วน 1422 กรมควบคุมโรค เพื่อรับคำแนะนำในการปฏิบัติที่ถูกต้องด้วย นายธนกรฯ กล่าว",https://www.naewna.com/politic/613916,2021_11_06
"เปิดตลาดราคาทองคำปรับขึ้น200 รูปพรรณขายออก29,000บาท","สมาคมค้าทองคำ รายงานราคาทองคำ ประจำวันที่ 6 พฤศจิกายน 2564โดยเปิดตลาดราคาทองคำปรับขึ้น 200ดังนี้ ทองแท่ง รับซื้อ 28,400.00 บาท ขายออก 28,500.00 บาท ทองรูปพรรณ รับซื้อ 27,894.40 บาท ขายออก 29,000.00 บาท",https://www.naewna.com/business/613920,2021_11_06
‘หมอระวี’ ย้ำไม่ผิดไม่ต้องกลัว!จาบจ้วงสถาบันหลักของประเทศบทลงโทษหนัก,หมอระวีย้ำ สถาบันคือหลักของประเทศ บทลงโทษต้องหนักไม่ทำผิดก็ไม่ต้องกลัว ซัด แกนนำม็อบอย่าอ้างถูกกลั่นแกล้งทุกคดีมีหลักฐาน ชี้ จาบจ้างสถาบันไม่เลิกผิดซ้ำซาก เมื่อวันที่ 6 พฤศจิกายน 2564 นพ.ระวี มาศฉมาดล ส.ส.บัญชีรายชื่อ พรรคพลังธรรมใหม่ กล่าวถึงประเด็นแก้ไขกฎหมายมาตรา 112 ว่า หลักของพรรคพลังธรรมใหม่คือ มาตรา 112 ดีอยู่แล้วไม่ต้องแก้ กฎหมายนี้มีปัญหาเฉพาะคนที่มีปัญหาเท่านั้น อีกทั้งกฎหมายนี้ก็ไม่เกี่ยวข้องอะไรกับระบอบประชาธิปไตย ในส่วนของสิทธิมนุษยชนก็เช่นกัน ถ้าใครไม่ทำความผิดก็ไม่ได้เป็นปัญหา สถาบันพระมหากษัตริย์ถือว่าเป็นสถาบันหลักของประเทศไทย ดังนั้น ต้องมีกฎหมายเฉพาะ หรือมีการกำหนดโทษให้หนัก ถือเป็นเรื่องปกติ ตนมองว่าโทษจำคุก 3 ถึง 15 ปีถือว่า มีความเหมาะสม เพราะหากกำหนดโทษให้น้อย สุดท้ายประเทศไทยจะแตกสลาย นพ.ระวี กล่าวต่อว่า บรรดาบุคคลที่อ้างว่าการพูดถึงสถาบันพระมหากษัตริย์คือการวิจารณ์โดยสุจริตคงต้องย้อนถามกลับไปว่า สุจริตใจจริงหรือไม่ ที่พูดไปแล้วมีผลประโยชน์กับประเทศชาติและประชาชนจริงหรือไม่ ตนเชื่อว่า ถ้าพิสูจน์ได้ว่าเป็นความจริง อัยการเขาก็จะไม่สั่งฟ้อง เพราะฉะนั้นเหตุผลที่ต้องไปแก้โทษของกฎหมายมาตรา 112 จะทำไปเพื่ออะไร เมื่อมีการวิพากษ์วิจารณ์สถาบันพระมหากษัตริย์ ด้วยความอาฆาต มาดร้าย ดูหมิ่น สร้างความเกลียดชัง นี่คือการสั่นคลอนถาบันหลักของประเทศ เพราะฉะนั้น อย่านำไปเปรียบเทียบกับประชาชนคนธรรมดาทั่วไป นี่คือคำตอบว่า เหตุใดบทลงโทษในมาตรานี้จึงต้องหนัก นพ.ระวี กล่าว นพ.ระวี กล่าวต่อว่า บรรดาของกลุ่มที่กระทำความผิดในมาตรานี้ ตนไม่เชื่อว่า จะถูกตัดสินโทษเพียงเพราะถูกการกลั่นแกล้ง ทุกคดีจะต้องมีมูลมีหลักฐานที่อัยการสามารถพิสูจน์ได้ นำมากลั่นกรองจนนำไปสู่การส่งฟ้อง ทุกคนก็เห็นกันอยู่แล้วว่า ทุกครั้งที่แกนนำม็อบกลุ่มต่าง ๆ แสดงพฤติกรรม ดูหมิ่น จาบจ้วงสถาบัน เมื่อไปสู่ชั้นศาลก็มักจะได้รับการประกันตัวออกมาตลอด แต่เมื่อออกมาแล้ว ก็มีการกระทำความผิดซ้ำซาก - 004,https://www.naewna.com/politic/613919,2021_11_06
ธารน้ำใจหลั่งไหล! 'ป้าวันทา' ขอบคุณผู้ใจบุญช่วยเหลืออาหารแมวกว่า 50 ตัว,ธารน้ำใจหลั่งไหล! 'ป้าวันทา' ขอบคุณผู้ใจบุญช่วยเหลืออาหารแมวกว่า 50 ตัว หลังบ้านน้ำท่วมและประสบปัญหาโควิด19 ขาดรายได้ 6พ.ย.64 นางวันทานิ่มละมูล อายุ 50 ปีบ้านเลขที่128/1หมู่5 ต.ท่าช้าง อ.วิเศษชัยชาญ จ.อ่างทอง กล่าวว่า ขอขอบคุณผู้ใจบุญที่ร่วมด้วยช่วยเหลือนำอาหารแมวมามอบให้ หลังจากที่ตนเองประสบปัญหาขาดรายได้จากผลกระทบบ้านน้ำท่วมและประสบปัญหาโควิด-19 ขาดรายได้ ทำให้แมวจรจัดที่ตนเองได้เก็บมาเลี้ยงไว้ที่บ้านกว่า50 ตัว เริ่มขาดแคลนอาหาร และมีผู้ใจบุญทราบข่าวแบ่งปันความช่วยนำอาหารแมวและเงิน มอบให้ในการช่วยเหลือแมวให้ได้อยู่อาศัยตามอัตภาพ ทั้งนี้ นางวันทาเก็บแมวจรจัดจากสถานที่ต่างมาเลี้ยงไว้ที่บ้านเป็นจำนวนมาก โดยการนำมาขังไว้ในกรงและซุ่มไก่เพื่อไม่ให้ออกไปรบกวนเพื่อนบ้าน ตั้งแต่เกิดปัญหาโควิดมา 2ปี ไม่มีงาน ขาดรายได้ หันมาเก็บขวดพลาสติกขายเอาเงินมาซื้ออาหารให้แมว ต่อมาเจอปัญหาน้ำท่วม เดือนทำให้ขาดรายได้ไม่มีเงินซื้ออาหารให้แมว และมีผู้ใจบุญทราบข่าว ช่วยบริจาคเงินและอาหารแมว ช่วยเหลือแมวกว่า 50 ตัว ได้กินอิ่มนอนหลับต่อไปโทรสอบถาม081-290-3971. -008,https://www.naewna.com/likesara/613918,2021_11_06
ลมหนาวมาแล้ว! นักท่องเที่ยวแห่สัมผัสทะเลหมอก 'ภูเรือ' จ.เลย,6 พ.ย.64 หลายพื้นที่ใน จ.เลย เริ่มมีหมอกหนา ปกคลุมไปทั่วพื้นที่ โดยเฉพาะตามถนนเส้นหลัก ที่จะไปแหล่งท่องเที่ยวต่างๆ หมอกหนาปกคลุม ส่งผลให้ทัศนีภาพในการมองลดลง ซึ่งซึ่งผลต่อผู้ที่ใช้รถใช้ถนน โปรดใช้ความระวัดระวังในการขับขี่ ขณะที่แหล่งท่องอเที่ยวตามยอดภูเริ่มคึกคัก โดยเฉพาะที่อุทยานแห่งชาติภูเรือ นักท่องเที่ยวต่างพากันขึ้นไปสัมผัสอากาศที่หนาวเย็น และพักค่างแรมบนยอดภู ซึ่งที่จุดกางเต้นท์แคมป์ เริ่มคึกคัก ท่ามกลางอากาศที่หนาวเย็นเช้านี้ บนยอดภู วัดได้ 13.5 องศษเซลเซียส ขณะที่แหล่งท่องเที่ยวอื่น ที่ศูนย์วิจัยและพัฒนาเกษตรที่สูงเลย อ.เรือ 13 องศา เขตรักษาพันธุ์ป่าภูหลวง อ.ภูเรือ 13 อุทยานแห่งชาติภูกระดึง 13.5 องศา อุทนยานปห่งขาติภูเรือ 15 องศาเซลเซียส. -008,https://www.naewna.com/likesara/613921,2021_11_06
เสกสกล ย้ำ ‘นายกฯ’เจตนาดีให้ปลูกผักในค่ายทหารอยากช่วยเหลือประชาชน,แรมโบ้ยัน นายกฯ เจตนาดีให้ปลูกผักในค่ายทหาร ย้ำอยากช่วยเหลือประชาชน บอกสามารถทำได้ เพราะมีโครงการทหารพันธุ์ดีและโครงการเกษตรฯ อยู่แล้ว เมื่อวันที่ 6 พฤศจิกายน 2564 นายเสกสกล อัตถาวงศ์ ผู้ช่วยรัฐมนตรีประจำนายกรัฐมนตรี กล่าวถึงคำปรารภของนายกฯ ในที่ประชุมครม. แนะแก้ปัญหาราคาผักชีแพงให้ปลูกผักชีในพื้นที่ทหารเพราะผักชีกำลังแพง ว่าเป็นเจตนาดีของนายกฯ ที่อยากช่วยเหลือประชาชนในยามเดือดร้อน และการที่จะปลูกผักในพื้นที่ทหารก็สามารถทำได้ เพราะในค่ายทหารมีโครงการทหารพันธุ์ดี และโครงการเกษตรของหน่วยปลูกผักเพื่อจำหน่ายให้กับประชาชนและกำลังพลในราคาถูกอยู่แล้ว และยังได้นำพืชผักสวนครัวไปจำหน่ายให้กับประชาชนในราคาที่ถูก เพื่อบรรเทาความเดือดร้อน ขณะเดียวกันยังได้มีการจัดเตรียมแปลงปลูกผักเพิ่มเติมขึ้นอีกใรช่วงนี้ เพื่อแก้ปัญหาเร่งด่วน นายกฯให้ความสำคัญกับการแก้ไขปัญหาให้กับประชาชนมากที่สุด ซึ่งแนวคิดที่จะปลูกผักในพื้นที่ทหารถือว่ามีเจตนาที่ดีที่อยากช่วยประชาชน ไม่ได้มองเป็นอย่างอื่น เพราะนายกฯเล็งเห็นแล้วว่าในพื้นที่ทหารสามารถทำได้ ขอให้ประชาชนเข้าใจนายกฯและเชื่อมั่นนายกฯในการแก้ไขปัญหาให้กับประชาชน ซึ่งตนเองเชื่อว่าทั้งสถานการณ์ราคาผักที่แพง และราคาข้าวที่ถูกลงนั้นก็จะสามารถคลี่คลายได้โดยเร็ว ทั้งนี้ยังขอให้เข้าใจการทำงานของหน่วยงานทหารที่มีความตั้งใจที่จะช่วยเหลือประชาชน โดยที่ผ่านมาไม่ว่าประเทศจะมีปัญหาในด้านใดหน่วยงานทหาร หรือหน่วยงานที่เกี่ยวข้องก็เต็มใจที่จะเข้าไปช่วยเหลือประชาชนอย่างเต็มที่ ผู้ช่วยรัฐมนตรีประจำนายกรัฐมนตรี ระบุ - 004,https://www.naewna.com/politic/613925,2021_11_06
‘แบงก์ชาติ’ดีเดย์บังคับใช้สังคมไร้เงินสด เริ่ม1ม.ค.65ชำระเงินผ่าน‘บัตรเครดิต-เดบิต’,ไทยเตรียมพร้อมสู่สังคมไร้เงินสด-เงินดิจิทัล ธปท. ออกแนวปฏิบัติให้สถาบันการเงินและผู้ประกอบการธุรกิจการเงิน ติดตามความเสี่ยงกว่า 8.1 ล้านร้านค้า สร้างความเชื่อการชำระเงินผ่านเครื่องรับบัตรเครดิต/เดบิด ( EDC) และ QR Code เริ่มบังคับใช้ 1 มกราคม 2565 นี้ นางสาวรัชดา ธนาดิเรก รองโฆษกประจำสำนักนายกรัฐมนตรี เผยว่า ปัจจุบัน พฤติกรรมของผู้บริโภคและร้านค้าออนไลน์ จำนวนมาก มีการชำระค่าสินค้าและบริการผ่านช่องทางอิเล็กทรอนิกส์ (EDC) และการให้บริการชำระผ่าน QR Code ซึ่งอาจเปิดโอกาสให้มีใช้การชำระเงินผ่านอิเล็กทรอนิกส์ เป็นช่องทางทุจริต ฟอกเงินหรือไม่ปฏิบัติตามกฎหมาย ที่อาจส่งผลเสียหายต่อลูกค้าได้ ซึ่งล่าสุด ธนาคารแห่งประเทศ จึงได้ประกาศแนวนโยบายการรู้จักและการบริหารติดตามความเสี่ยงร้านค้าสำหรับการชำระเงินด้วยวิธีการทางอิเล็กทรอนิกส์ (Know Your Merchant : KYM) เพื่อให้สถาบันการเงินและผู้ประกอบธุรกิจชำระเงินใช้เป็นแนวปฏิบัติที่เป็นมาตรฐานขั้นต่ำในการรู้จักและบริหารติดตามความเสี่ยงร้านค้า โดยจะเริ่มบังคับใช้ 1 มกราคม 2565 ทั้งนี้ ธปท. ได้กำหนดแนวนโยบาย KYM เพี่อให้ผู้ประกอบธุรกิจชำระเงินใช้เป็นแนวปฏิบัติขั้นต่ำในการกำหนดกระบวนการรู้จักและการบริหารติดตามความเสี่ยงร้านค้าได้แก่ 1. จัดให้มีการประเมินและจัดระดับความเสี่ยงร้านค้าตามรูปแบบลักษณะและประเภทธุรกิจโดยคำนึงถึงปัจจัยความเสี่ยงที่เกี่ยวข้องกับการทุจริตฟอกเงินและการสนับสนุนทางการเงินแก่การก่อการร้ายตามกฏหมายว่าด้วยการป้องกันและการปราบปรามการฟอกเงินเป็นขั้นต่ำและ 2. กำหนดนโยบายการรู้จักร้านค้าการบริหารความเสี่ยงกระบวนการควบคุมภายในการติดตามตรวจสอบและทบทวนความเสี่ยงที่เกี่ยวข้องอย่างเพียงพอเหมาะสมกับระดับความเสี่ยงของร้านค้าโดยจะต้องได้รับความเห็นชอบจากคณะกรรมการบริษัทและจัดให้มีการทบทวนและปรับปรุงนโยบายมาตรการการบริหารความเสี่ยงกระบวนการควบคุมภายในและติดตามตรวจสอบความเสี่ยงและปฏิบัติตามแนวทางที่กำหนดอย่างน้อยปีละหนึ่งครั้ง นางสาวรัชดา กล่าวว่า ปัจจุบัน ข้อมูล ณ เดือนสิงหาคม มีร้านค้าที่ติดตั้งเครื่องรับบัตรเครดิต/เดบิต (EDC) ทั้งหมด 9 แสนเครื่อง และร้านค้าที่รับชำระ ผ่าน QR Code จำนวน 7.2 ล้านราย รวมร้านค้าทั้งหมดราว 8.1 ล้านราย ที่จะอยู่ในกระบวนการที่จะถูกตรวจสอบข้อมูลและประเมินความเสี่ยง ซึ่ง ธปท. จะมีการแบ่งประเภทความเสี่ยงของร้านค้า อาทิ ร้านค้าทั่วไป ร้านค้าที่มีความเสี่ยงสูง ร้านค้าที่เข้าข่ายลักษณะต้องห้าม เป็นต้น ซึ่งจะมีการ ติดตามข้อมูลและขึ้น บัญชีร้านค้า Watch list อีกด้วย ปัจจุบัน รูปแบบการใช้จ่ายเงินของคนไทยเปลี่ยนแปลงไปจากเดิม ประกอบกับสถานการณ์โรคระบาดโควิด-19 เป็นปัจจัยสนับสนุนรูปแบบชีวิตวิถีใหม่ คนไทยหันมาใช้ e-Payments ในการชำระเงินมากขึ้น เช่น การทำธุรกรรมทางการเงินผ่านระบบ Mobile Banking / Internet Banking / QR code การใช้บัตรเครดิต การใช้บริการระบบพร้อมเพย์ (Prompt Pay) เป็นต้น ดังนั้น ท่านนายกรัฐมนตรี พลเอก ประยุทธ์ จันทร์โอชา จึงให้ความสำคัญในการเตรียมความพร้อมสู่การเข้าสู่สังคมไร้เงินสด(Cashless Society) และการใช้เงินดิจิทัล สร้างประสบการณ์การเงินดิจิทัล ผ่านมาตรการรัฐ อาทิ คนละครึ่ง เราชนะ เป็นต้น ขณะเดียวกัน ก็ให้ความสำคัญในการดูแลระบบการเงินไทยมีความมั่นคงและปลอดภัย ซึงเป็นไปตามนโยบาย ไทยแลนด์ 4.0 ในการนำเทคโนโลยีมาพัฒนาภาคการเงิน ชึ่งนอกจากจะมีความปลอดภัยแล้ว ยังกระตุ้นการจับจ่ายใช้สอยและเสริมสร้างความแข็งแรงให้เศรษฐกิจดิจิทัลของประเทศด้วย,https://www.naewna.com/business/613927,2021_11_06
