title,summary,link,published
"ผู้เชี่ยวชาญจากเว็บเทรดคริปโตรายใหญ่เชื่อ Bitcoin สามารถทำราคาได้สูงถึง 500,000 ดอลลาร์","RHODL ได้บ่งชี้ว่าความต้องการในตลาดกระทิงเพิ่มมากขึ้น ซึ่งมาจากการเคลื่อนไหวของราคา BTC ในช่วงนี้ โดยนักลงทุน Bitcoin (BTC) จะต่อต้านการขายเหรียญของพวกเขาที่สะสมมาเป็นระยะเวลานานและเตรียมพร้อมสำหรับตลาดกระทิงที่จะดำเนินต่อไป ในการโต้วาทีบน Twitter เมื่อวันที่ 28 ตุลาคมที่ผ่านมา นักวิเคราะห์ข้อมูล Mitch Klee ได้ส่งหลักฐานใหม่ว่าตลาดกระทิงในปัจจุบันนั้นเสร็จสมบูรณ์เพียง 50% RHODL ต้องการ upside มากขึ้น ด้วยการใช้ตัวบ่งชี้ Realized HODL Ratio (RHODL) ที่สร้างขึ้นโดย Philip Swift Klee นักวิเคราะห์คริปโตยอดนิยมแสดงให้เห็นว่าราคาของ Bitcoin ยังคงห่างไกลแม้ว่าจะมีตลาดกระทิงเข้ามารองรับในช่วงนี้ก็ตาม ทั้งนี้ RHODL อิงจากเครื่องมือ HODL Waves ที่เป็นที่รู้จักกันดี โดยบอกอัตราส่วน RHODL ที่แสดงถึงความอ่อนล้าของผู้ขาย โดยนักวิเคราะห์ดังกล่าวได้แสดงความคิดเห็นบน Twitter ว่าเราอยู่เพียงครึ่งทางเท่านั้น อย่างไรก็ตาม Plan B ผู้สร้างโมเดล Bitcoin ชื่อว่า Stock-to-Flow ซึ่งเชื่อว่า Bitcoin ยังมีเวลาเหลืออีก 6 เดือนก่อนที่จะถึงจุดเปลี่ยนสำคัญ ราคา Bitcoin สูงสุดต้อง “สูงพอที่จะว้าว” Klee กำลังตอบสนองต่อ Pete Rizzo บรรณาธิการของ Kraken กระดานเทรดรายใหญ่ ในตอนล่าสุดของ Best Business Show ซึ่งเป็นพอดคาสต์ที่โฮสต์โดย Anthony Pompliano Rizzo เรียกราคาที่ผันผวนว่า “การโจมตีทางจิตวิทยาต่อ Bitcoiners” ทั้งนี้ Rizzo กล่าวว่าหาก Bitcoin ต้องการสร้างจุดสูงสุด จะต้องโน้มน้าวผู้ที่ไม่เคยขาย Bitcoin ให้ขาย Bitcoin บางส่วน และฉันมั่นใจในความสามารถของเทคโนโลยี Bitcoin ในการเกลี้ยกล่อมผู้ขายให้กลับสู่ตลาด อย่างไรก็ตาม Rizzo พูดอย่างไม่ใส่ใจว่า Bitcoin จะขึ้นไปสูงถึง 300,000",https://siamblockchain.com/2021/10/29/the-editor-of-a-major-exchange-says-bitcoin-can-cost-as-high-as-500000-dollar/,2021_10_29
สาเหตุที่ประเทศต่าง ๆ กำลังพยายามปรับตัวให้เข้ากับ Bitcoin,Bitcoin เป็นสกุลเงินดิจิทัลแบบ peer-to-peer ที่อำนวยความสะดวกในการทำธุรกรรมผ่านหน่วยดิจิทัล โดยเริ่มดำเนินการมาตั้งแต่ปี 2009 เครือข่าย Bitcoin ถูกกำหนดให้เป็นพื้นที่คริปโตตัวแรก ก่อนที่จะเริ่มมีเหรียญ Altcoin ถือกำเนิดขึ้นตามมามากมาย และถูกใช้เป็นทางเลือกแทนสกุลเงิน Fiat ของรัฐบาลเช่น เงินดอลลาร์สหรัฐฯและเงินยูโร รวมถึงสกุลเงินโลหะ เช่น ทองคำและเงิน การใช้สกุลเงินดิจิทัลทั่วโลกเพิ่มขึ้น 880% ในปีที่แล้ว โดยเฉพาะในเวียดนาม อินเดีย ปากีสถาน และประเทศกำลังพัฒนาอื่นๆ ดัชนีการยอมรับคริปโตในทั่วโลกปี 2021 ถูกขนานนามว่าเป็น “ภูมิศาสตร์ของสกุลเงินดิจิทัล” เปรียบเทียบกับการใช้สกุลเงินดิจิทัลของประเทศต่าง ๆ โดยอิงตามพารามิเตอร์หลัก 3 ประการ ได้แก่ การโอนมูลค่าบนบล็อกเชน มูลค่าของสกุลเงินดิจิทัลที่ได้รับบนเครือข่าย และวอลุ่มการแลกเปลี่ยนแบบ peer-to-peer ตามที่ผู้เชี่ยวชาญจากประเทศเหล่านี้กล่าว หลายคนใช้การแลกเปลี่ยน cryptocurrency แบบ peer-to-peer เป็นช่องทางหลักในการก้าวเข้าสู่ cryptocurrency อยู่เสมอเพราะพวกเขาไม่สามารถเข้าถึงกระดานแลกเปลี่ยนแบบรวมศูนย์ได้ อันเป็นผลมาจากค่าเงินที่อ่อนค่าลงอย่างมีนัยสำคัญในประเทศที่กำลังพัฒนา ดังนั้นหลายคนจึงเลือกที่จะซื้อ cryptocurrency บนแพลตฟอร์มเพียร์ทูเพียร์เพื่อปกป้องมูลค่าการลงทุนของพวกเขา ธุรกรรมระหว่างประเทศยังเป็นที่นิยมในประเทศเหล่านี้อีกด้วย ไม่ว่าจะเป็นการโอนเงินส่วนบุคคลหรือกรณีการใช้งานทางด้านธุรกิจ เช่น การซื้อผลิตภัณฑ์เพื่อนำเข้าและขาย สกุลเงินประจำชาติที่อาจถูกจำกัดสำหรับผู้อพยพออกนอกประเทศ BITCOIN ถูกใช้ในประเทศอื่นอย่างไร ? นับตั้งแต่เริ่มดำเนินการในปี 2009 บิทคอยน์และสกุลเงินดิจิทัลอื่น ๆ ที่ตามมานั้นเต็มไปด้วยความขัดแย้งและการโต้เถียงอย่างรุนแรง ในขณะที่ bitcoin ถูกโจมตีอย่างกว้างขวางเนื่องจากความผันผวนของราคา การใช้ในกิจกรรมที่ผิดกฎหมาย และวอลุ่มพลังงานที่จำเป็นในด้านการขุด โดยเฉพาะอย่างยิ่งในประเทศกำลังพัฒนาต่างมองมันด้วยความหวังอันยิ่งใหญ่ ท่ามกลางพายุเศรษฐกิจที่กำลังโหมกระหน่ำ อย่างไรก็ตาม เนื่องจากมีบุคคลจำนวนมากเริ่มหันมาใช้ bitcoin ในด้านการลงทุน ปัญหาเหล่านี้จึงได้เกิดขึ้น ท่ามกลางข้อจำกัดต่าง ๆ มากมายเกี่ยวกับวิธีการใช้งาน ทำให้ bitcoin นั้นแตกต่างกันไปในแต่ละประเทศ แต่ถึงอย่างนั้นรัฐบาลส่วนใหญ่ก็ไม่ได้ทำให้การใช้ bitcoin นั้นเป็นเรื่องที่ผิดกฎหมาย แต่เนื่องด้วยจุดยืนของ Bitcoin และสินค้าโภคภัณฑ์นั้นแตกต่างกัน พวกเขาจึงต้องมีการกำหนดกฎระเบียบที่แตกต่างกัน บางประเทศได้กำหนดข้อจำกัดเกี่ยวกับวิธีการใช้ bitcoin โดยธนาคารได้สั่งห้ามไม่ให้ลูกค้าของตนทำธุรกรรมที่เกี่ยวข้องกับสกุลเงินดิจิตอล ในขณะที่ประเทศอื่น ๆ ได้พยายามออกกฎหมายควบคุมการใช้งาน bitcoin และ cryptocurrencies อย่างชัดเจน,https://siamblockchain.com/2021/10/29/why-are-countries-adapting-to-bitcoin/,2021_10_29
"ราคา Ethereum พุ่งทำจุดสูงสุดใหม่เป็นประวัติการณ์ที่ 4,400 ดอลลาร์ มูลค่าตลาดแซงหน้า JPMorgan Chase","ราคา Ethereum (ETH) ได้พุ่งสูงขึ้นสู่จุดสูงสุดใหม่ตลอดกาลอีกครั้งในวันนี้ โดยราคาได้พุ่งแตะจุดสูงสุดเป็นประวัติการณ์ใหม่ที่ระดับ 4,400 ดอลลาร์ โดยเพิ่มขึ้นมากกว่า 9% การปรับตัวเพิ่มขึ้นของราคาในวันนี้ เป็นผลทำให้มูลตลาดของ Ethereum นั้นเพิ่มขึ้นเป็น 5.15 แสนล้านดอลลาร์ แซงหน้า JPMorgan Chase ธนาคารที่ใหญ่ที่สุดในสหรัฐฯ ซึ่งปัจจุบันมีมูลค่าตลาดอยู่ที่ 5.03 แสนล้านดอลลาร์ ยิ่งไปกว่านั้นหากราคาของ Ethereum พุ่งขึ้นไปที่ระดับ 4,600 ดอลลาร์ มูลค่าตลาดของมันจะพุ่งทะลุระดับ 540,000 ล้านดอลลาร์สหรัฐฯ และแซงหน้ามูลค่าตลาดของ กองทุน Berkshire Hathaway Inc อย่างเป็นทางการอีกด้วย ในขณะที่เขียนรายงานอยู่ที่ ETH มีการซื้อขายกันอยู่ที่ระดับ 4,123 ดอลลาร์ และมีมูลค่าตลาดทั้งหมดอยู่ที่ 5.15 แสนล้านดอลลาร์ อ้างอิงข้อมูลจาก Coinmarketcap",https://siamblockchain.com/2021/10/29/eth-price-soars-to-new-all-time-high/,2021_10_29
ข่าวดีสำหรับนักสะสม เมื่อ Meta (Facebook) จะให้การรอง NFT บนแพลทฟอร์ม,"หลังจากก่อนหน้านี้ที่ มาร์ก ซักเคอร์เบิร์ก ซีอีโอ ของ Facebook สื่อโซเซียลมีเดียยักษ์ใหญ่ของโลกได้มีการพูดคุยเกี่ยวกับการประชุมงบประจำปีของบริษัท โดยเผยว่าจะทุ่มเงินมากกว่า 1 หมื่นล้านดอลลาร์ในแผนกโครงการ metaverse ที่เรียกว่า ‘Facebook Reality Labs’ ไปนั้น ล่าสุดเมื่อวานนี้ มาร์ก ซักเคอร์เบิร์ก ได้มีการประกาศชื่อใหม่ของบริษัท ออกมาอย่างเป็นทางการเรียบร้อยแล้วว่า ชื่อใหม่ของบริษัทคือ Meta เพื่อเป็นสะท้อนให้เห็นถึงภาพลักษณ์ของบริษัท และรองรับบริการใหม่ ๆ ในอนาคต เพื่อที่จะให้ทุกคนสามารถก้าวเข้าสู่โลกใบใหม่โลกเสมือนจริง และสนุกไปกับมัน โดยบริษัทจะมุ่งเน้นในเรื่องของ metaverse เป็นลำดับแรก อีกทั้ง Facebook ยังได้เปิดตัวพวกเทคโนโลยี และบริการใหม่ ๆ เช่น แว่น AR , oculus รุ่น high end และการให้บริการ VR ที่กำลังพัฒนาในอนาคต ซึ่งน่าจะได้ใช้กันในช่วง 5 ปีต่อจากนี้ด้วย Vishal Shah หัวหน้าฝ่ายผลิตภัณฑ์ metaverse ของ Facebook กล่าวว่า “สิ่งนี้จะช่วยให้ผู้คนสามารถขายผลงาน NFT ได้ง่ายขึ้น จัดแสดงในพื้นที่ดิจิทัลของตน หรือแม้กระทั่งขายผลงานดิจิทัลต่อให้บุคคลอื่นได้อย่างปลอดภัย” อย่างไรก็ดี การประกาศรีแบนด์บริษัทในครั้งนี้ เป็นเพียงการเปลี่ยนเฉพาะชื่อของบริษัทแม่เท่านั้น (Facebook > Meta) แต่ตัวแอป หรือผลิตภัณฑ์ต่าง ๆ ยังคงใช้ชื่อเดิม อย่างเช่น Instagram,Facebook , What app ฯลฯ การประกาศข่าวใหญ่ในวันนี้ส่งผลทำให้ราคาหุ้น Facebook (NASDAQ: FB) ดีดตัวเพิ่มขึ้นทันทีกว่า 3.5% ในขณะที่ฝั่งทางด้านเหรียญคริปโตโลกเสมือนจริงอย่าง Sand หรือ Mana ได้มูลค่าที่พุ่งขึ้นอย่างรุนแรงเป็นตัวเลขกว่า 2 หลัก ถือเป็นปรากฎการณ์ที่ตื่นตาตื่นใจชาวคริปโตเป็นอย่างมาก",https://siamblockchain.com/2021/10/29/facebooks-metaverse-will-support-nfts/,2021_10_29
"MicroStrategy ซื้อ Bitcoin เพิ่ม 9,000 BTC ในไตรมาสที่ 3 มูลค่าสะสมรวม 2.3 แสนล้านบาท","MicroStrategy รายงานว่าได้ซื้อ Bitcoin เพิ่ม 9,000 BTC ในช่วงไตรมาสที่ 3 ของปีนี้ ทำให้ยอดสะสมรวมทั้งหมดอยู่ที่ 114,042 BTC หรือราว ๆ 2.3 แสนล้านบาท อ้างอิงตามรายงานผลประกอบการของบริษัท “ในวันนี้ MicroStrategy เป็นเจ้าของบริษัท Bitcoin ที่ซื้อขายในตลาดหลักทรัพย์มากที่สุดในโลกด้วยจำนวนการถือครองมากกว่า 114,000 BTC และเราจะทำการประเมินโอกาสในการระดมทุนเพิ่มเติมเพื่อดำเนินการตามกลยุทธ์ Bitcoin ของเราต่อไป” นาย Michael Saylor CEO ของบริษัทกล่าวระบุ MicroStrategy ได้เพิ่มการถือครอง Bitcoin กว่า 198% จากช่วงเดียวกันของปีที่แล้ว โดยมียอดรวมอยู่ที่ 114,042 BTC และมีราคาซื้อเฉลี่ยต่อเหรียญอยู่ที่ 27,713 ดอลลาร์คิดเป็นต้นทุนรวมทั้งหมด 3.16 พันล้านดอลลาร์ MicroStrategy มีกำไรเพิ่มขึ้นกว่า 128 ล้านดอลลาร์สำหรับไตรมาสนี้ แซงหน้า Zacks Consensus Estimate ที่ 0.39% และเพิ่มขึ้น 0.5% เมื่อเทียบกับผลประกอบการรายไตรมาสที่ 3 ของ MicroStrategy ในปี 2020 ในขณะที่รายรับของ Micostrategy พุ่งเกินตัวเลขประมาณการในอดีต โดยบริษัทได้โพสต์รายรับที่ 1.86 ดอลลาร์ต่อหุ้นเทียบกับที่คาดการณ์ไว้ที่ 1.12 ดอลลาร์ต่อหุ้น “รายงานรายไตรมาสนี้ได้แสดงให้เห็นถึงผลประกอบการที่เพิ่มขึ้นอย่างน่าประหลาดใจถึง 66.07% เมื่อเทียบกับช่วงไตรมาสที่แล้ว ที่คาดว่าบริษัทจะมีรายได้อยู่ที่ 0.73 ดอลลาร์ต่อหุ้น แต่กลับสามารถทำกำไรได้จริงอยู่ที่ 1.72 ดอลลาร์ เพิ่มขึ้นกว่า 135.62% ” Zacks Investment Research กล่าว ก่อนหน้านี้ Saylor ได้เน้นย้ำถึงจุดยืนที่เขามีต่อ Bitcoin อีกครั้ง โดยได้รีทวีตโพสต์ของตัวเองที่เขียนระบุไว้เมื่อเดือนตุลาคม 2020 ว่า “คุณไม่ควรขาย Bitcoin ของคุณ” ซึ่งตอนนั้นบริษัทของเขาได้มีการถือครอง",https://siamblockchain.com/2021/10/29/microstrategy-added-9-000-btc-last-quarter-its-stash-is-now-worth-7-billion/,2021_10_29
Elon Musk เชื่อว่า การดูราคา Crypto บ่อย ๆ อาจส่งผลกระทบต่อสุขภาพจิตของคุณได้,"Elon Musk ซีอีโอของ Tesla เชื่อว่าการเปิดดูราคา Cryptocurrency บ่อย ๆ อาจผลกระทบต่อสุขภาพจิตของคุณได้ อ้างอิงตามโพสต์ทวีตล่าสุดของเขา คำเตือนของเขามีขึ้นหลังจากที่ Bitcoin มีการปรับฐานราคาร่วงลดลงมากกว่า 7% ภายในหนึ่งนาทีก่อนที่จะดีดตัวพุ่งขึ้นอย่างรวดเร็วในช่วงไม่นาทีต่อจากนั้น ตลาดคริปโตเคอเรนซี นั้นมีความผันผวนอย่างมากในสัปดาห์นี้ เห็นได้จากกเหรียญมีม Shiba Inu และ Dogecoin ที่มีราคาเพิ่มขึ้นอย่างรวดเร็ว ในช่วง 2-3 วันที่ผ่านมา ในขณะที่ Ethereum เหรียญคริปโตเบอร์สองของโลก ได้เห็นราคาที่พุ่งขึ้นทำลายสถิติสูงสุดใหม่เป็นประวัติการณ์ที่ $4,416 เมื่อไม่กี่ชั่วโมงก่อน การเสพติดคริปโตเคอเรนซี่เป็นของจริง อย่างไรก็ตามความกังวลของ Musk นั้นดูเหมือนว่าจะเป็นเรื่องจริงที่น่าสนใจไม่น้อย เนื่องจากก่อนหน้านี้มีผลสำรวจพบว่า นักศึกษาส่วนใหญ่มีความเครียดและอารมณ์แปรปรวนเพิ่มสูงขึ้นหลังจากที่มีการลงทุนในคริปโต นอกจากยังมีคลินิกบำบัดในสกอตแลนด์ที่มีไว้สำหรับผู้เสพติดการซื้อขายคริปโตโดยเฉพาะอีกด้วย",https://siamblockchain.com/2021/10/29/elon-musk-believes-that-crypto-can-take-a-toll-on-your-mental-health/,2021_10_29
องค์กรอิสลามรายใหญ่ของอินโดนีเซียประกาศให้ Crypto เป็น ‘สิ่งต้องห้ามภายใต้กฎหมายอิสลาม’,"องค์กรอิสลามที่ใหญ่ที่สุดแห่งหนึ่งในอินโดนีเซีย Nahdlatul Ulama (NU) ได้มีการวินิจฉัยชี้ขาดในประเด็นทางศาสนา (Fatwa) ว่าการลงทุนใน Cryptocurrency นั้นถือเป็นเรื่องต้องห้ามภายใต้กฎหมายอิสลาม ความสนใจในสกุลเงินดิจิทัลในอินโดนีเซียนั้นเติบโตเพิ่มขึ้นอย่างรวดเร็วในช่วงปีที่ผ่านมา โดยเมื่อเดือนที่ผ่านมามีรายงานว่าอินโดนีเซียมีจำนวนผู้ที่มีส่วนร่วมกับบทความเกี่ยวกับ crypto เพิ่มขึ้นมากถึง 1,772% ในปีนี้ อินโดนีเซียนั้นถือเป็นประเทศที่มีชาวมุสลิมมากที่สุดแห่งนี้ของโลก และมีอุตสาหกรรมคริปโตที่เฟื่องฟู ตามที่กระทรวงการค้าของอินโดนีเซียระบุว่า ประเทศนี้มีนักลงทุนคริปโตประมาณ 6.5 ล้านคนในเดือนพฤษภาคมปีนี้ แซงหน้านักลงทุนแบบดั้งเดิมกว่า 5.7 ล้านคนที่ลงทะเบียนกับตลาดหลักทรัพย์ของอินโดนีเซีย (IDX) ตามประกาศที่เผยแพร่บนเว็บไซต์ของกลุ่ม Nahdlatul Ulama เมื่อวันที่ 24 ตุลาคม ระบุว่า: “แม้ว่ารัฐบาลอินโดนีเซียจะยอมรับสกุลเงินดิจิทัลว่าเป็นสินค้าโภคภัณฑ์ แต่ถึงกระนั้นสินทรัพย์ประเภทนี้ก็ไม่สามารถรับรองได้ภายใต้กฎหมายชารีอะห์ของอิสลาม” กลุ่ม East Java Nahdlatul Ulama ได้ข้อสรุปว่า cryptocurrency ถือว่าเป็นสินทรัพย์ไม่ปลอดภัยเพราะว่ามันเกี่ยวข้องกับการเก็งกำไรมากเกินไป ดังนั้นจึงไม่สามารถถูกใช้เป็นการลงทุนที่ถูกกฎหมายได้ “จากการพิจารณาหลายประการ รวมถึงความถี่ในเรื่องของการฉ้อโกง Crypto นั้นถือว่าสิ่งที่ผิดกฎหมาย” ตัวแทนจากโรงเรียนประจำอิสลาม Lirboyo เมือง Kediri กล่าว",https://siamblockchain.com/2021/10/29/major-indonesian-islamic-organization-declares-crypto-haram-or-forbidden/,2021_10_29
Shiba Inu พลิกกลับมาแซง Dogecoin อีกครั้งหนึ่ง หลัง Coinbase มีการอัพเดทราคาเหรียญใหม่,หลังจากที่มีการแข่งขันกันอย่างดุเดือดกับเหรียญมีมพี่ใหญ่ Dogecoin และสามารถพลิกแซงเหรียญดังกล่าวได้เป็นครั้งแรกในช่วงวันพุธที่ผ่านมา ล่าสุด Shiba Inu ได้พลิกกลับขึ้นมาแซงเหรียญ Dogecoin อีกครั้งหนึ่ง ด้วยราคาเพิ่มขึ้นเป็นตัวเลขสองหลักในวันนี้ ก่อนหน้านี้เว็บเทรดเบอร์หนึ่งของสหรัฐฯ Coinbase Pro ได้มีการอัปเดตความแม่นยำของราคาสำหรับเหรียญ Shiba Inu ใหม่ โดยได้มีการปรับให้จำนวนทศนิยมสูงสุดที่สามารถป้อนได้ในคำสั่งซื้อเหรียญ Shiba Inu ถูกปรับลดลงจาก 8 เหลือ 7 หลัก เนื่องจากการวางคำสั่งซื้อที่เกินทศนิยม 7 หลักขึ้นไปจะทำให้เกิดข้อผิดพลาดในคำสั่งซื้อขาย การอัพเดตครั้งนี้มีขึ้น ท่ามกลางช่วงที่ราคาเหรียญ SHIB นั้นปรับตัวพุ่งสูงขึ้นอย่างรุนแรง โดยเพิ่มขึ้นกว่า 925% ในช่วงเดือนที่ผ่านมา Coinbase กล่าวว่า แพลตฟอร์มจะยังคงรักษาการอัพเดทหลักทศยมนี้เอาไว้ ตราบเท่าที่ราคาของเหรียญ Shiba Inu จะสามารถยืนเหนือระดับ $0.00003 เหรียญ SHIB เริ่มเปิดให้ซื้อขายบนเว็บเทรด Coinbase เมื่อช่วงกลางเดือนกันยายนที่ผ่านมา และใช้เวลาน้อยกว่าหนึ่งเดือนนับตั้งแต่เปิดให้มีการซื้อขาย ก่อนที่ Shiba จะกลายมาเป็นเหรียญคริปโตที่มีการซื้อขายกันมากที่สุดบน Coinbase,https://siamblockchain.com/2021/10/29/shiba-inu-is-back-above-dogecoin-as-coinbase-changes-shibs-maximum-price-precision/,2021_10_29
มูลค่าตลาด Crypto ของรัสเซียจะพุ่งแตะ 5 แสนล้านดอลลาร์ กล่าวโดยผู้ก่อตั้ง Blockchain Life,มูลค่าตลาดคริปโตในรัสเซียจะเติบโตเพิ่มขึ้นเป็นหลายแสนล้านดอลลาร์ แม้ว่าจะไม่มีกฎระเบียบด้านคริปโตที่ชัดเจน อ้างอิงตามคำพูดของผู้สนับสนุนอุตสาหกรรมคริปโตในประเทศ Sergei Khitrov ผู้ก่อตั้งงาน Blockchain Life ของรัสเซียกล่าวถึงสถานะของกฎระเบียบของรัสเซียที่งาน VII Blockchain Life Forum ในกรุงมอสโกเมื่อวันที่ 27 ต.ค. ที่ผ่านมา จากข้อมูลเชิงลึกของอุตสาหกรรมและความรู้เกี่ยวกับตลาดของเขาเอง Khitrov คาดว่าตลาด Crypto ของรัสเซียจะมีมูลค่ามากถึง 40 ล้านล้านรูเบิลหรือมากกว่า 5.5 แสนล้านดอลลาร์ นอกจากนี้เขายังตั้งข้อสังเกตด้วยว่า รัฐบาลรัสเซียจะสามารถเรียกเก็บภาษีจากคริปโตได้มากถึง 284 พันล้านรูเบิล (4 พันล้านดอลลาร์) ต่อปี หากรัฐบาลรัสเซียกำหนดกฎระเบียบที่ชัดเจนมากขึ้นสำหรับอุตสาหกรรมแห่งนี้ แต่เนื่องจากหน่วยงานกำกับดูแลของรัสเซียยังคงเพิกเฉยต่อผลประโยชน์ของอุตสาหกรรมในช่วงตลอดหลายปีที่ผ่านมา ธุรกิจ crypto ในท้องถิ่นจึงไม่สามารถทำอะไรได้นอกจากดำเนินการอย่างผิดกฎหมายหรืออพยพไปยังเขตอำนาจศาลอื่นเพื่อเอาชีวิตรอด Khitrov กล่าว “หากไม่มีกฎระเบียบที่คำนึงถึงผลประโยชน์ของชุมชนคริปโต บริการคริปโตก็จะไม่สามารถเปิดให้บริการได้อย่างถูกกฎหมาย มันต่างอะไรจากธุรกิจที่อยู่ในเงามืด” เขากล่าว “เรารู้จักกระดานแลกเปลี่ยน crypto มากมายในรัสเซีย แต่น่าเสียดายที่กระดานแลกเปลี่ยนเหล่านี้ไม่ได้มีการจดทะเบียนถูกต้องหรือตั้งอยู่ในเขตอำนาจศาลอื่น ๆ” ผู้บริหารกล่าวว่าเขามีความมุ่งมั่นอย่างมาก สำหรับการหารือเกี่ยวกับเรื่องคริปโตกับหน่วยงานรัฐบาลในรัสเซียหลายแห่ง ซึ่ง Khitrov เผยว่าตอนนี้รัฐบาลรัสเซียกำลังมองหาวิธีที่จะนำธุรกิจด้าน crypto หวนคืนสู่ถิ่น แต่ยังคงล้มเหลวในด้านการตอบสนองความต้องการของอุตสาหกรรม,https://siamblockchain.com/2021/10/29/russian-crypto-market-worth-500b-despite-bad-regulation-says-exec/,2021_10_29
“หมาป่าแห่ง Wall Street” Jordan Belfort เชื่อราคา XRP มีโอกาสพุ่งแตะ $10,เมื่อเร็ว ๆ นี้ Jordan Belfort หรือที่รู้จักกันในนามของ “หมาป่าแห่ง Wall Street (Wolf of Wall Street) ได้ออกมากล่าวสนับสนุนเหรียญ XRP บนทวีตส่วนตัวของเขา ตามทวีตล่าสุด Belfort อ้างว่า เขาเป็นเจ้าของเหรียญคริปโตที่กำลังอยู่ในระหว่างช่วงการต่อสู้คดีกับสำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์ของสหรัฐฯ อยู่เป็นตัวเลขถึง 6 หลัก อดีตโบรคเกอร์หุ้นที่มีพฤติกรรมบ้าดีเดือดคาดการณ์ว่า ราคาเหรียญ XRP นั้นมีโอกาสที่จะพุ่งสูงถึง 10 ดอลลาร์ ซึ่งหากเป็นจริงตามคำทำนายของเขา มูลค่าตลาดของ XRP จะต้องมีมูลค่า ราว ๆ 5 แสนล้านดอลลาร์เลยทีเดียว แน่นอนว่าชุมชน XRP ได้กล่าวตอบสนองโพสต์ทวีตของ Belfort ในทันทีพร้อมต้อนรับเขาร่วมลัทธิบูชาเหรียญ XRP หลังจาก Belfort ได้เรียก Bitcoin ว่าเป็น “การหลอกลวง” ในปี 2018 “หมาป่าของ Wall Street” ก็ดูเหมือนว่าจะกลับลำและหันมาเชียร์ cryptocurrency ในที่สุด โดยเมื่อเร็ว ๆ นี้ เขากล่าวว่า เขารู้สึกทึ่งกับ NFT เป็นอย่างมาก ในขณะที่เขียนรายงานอยู่นี้ XRP มีการซื้อขายกันอยู่ที่ 1.06 ดอลลาร์ เพิ่มขึ้น 0.60% ในช่วง 24 ชั่วโมงที่ผ่านมา อ้างอิงข้อมูลจาก Coinmarketcap ที่มา : u.today,https://siamblockchain.com/2021/10/29/wolf-of-wall-street-jordan-belfort-thinks-xrp-price-could-hit-10/,2021_10_29
